,report_id,report_name,chapter_id,chapter_description,author_index,author_role,person_last name,person_first name,person_gender,person_country,person_citizenship,person_current affiliation,person_id,person_photo
246,1,AR5 WGI,14,Chapter 14,12,LA,Lau,Ngar-cheung,M,China,USA,Chinese University of Hong Kong,1109,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d6ac62dbd901.35108861.JPG
247,1,AR5 WGI,14,Chapter 14,13,LA,Renwick,James A.,M,New Zealand,New Zealand,Victoria University of Wellington,1267,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252b93f8433.73442787.JPG
248,1,AR5 WGI,14,Chapter 14,14,LA,Stephenson,David,M,UK,UK,University of Exeter,3111,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7c19b65ff88.37915889.JPG
249,1,AR5 WGI,14,Chapter 14,15,LA,Xie,Shang-ping,M,USA,China,Scripps Institution of Oceanography,3136,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7c1b5d9d684.40002945.JPG
250,1,AR5 WGI,14,Chapter 14,16,LA,Zhou,Tianjun,M,China,China,"Institute of Atmospheric Physics, Chinese Academy of Sciences",3067,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24bb2619820.74825816.JPG
251,1,AR5 WGI,14,Chapter 14,17,RE,Fyfe,John,M,Canada,Canada,Environment and Climate Change Canada,978,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24ac68add31.92977035.JPG
252,1,AR5 WGI,14,Chapter 14,18,RE,Kwon,Won-tae,F,Republic of Korea,Republic of Korea,APEC Climate Center,1099,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d6abae5ec883.85760647.JPG
253,1,AR5 WGI,14,Chapter 14,19,RE,Trenberth,Kevin E.,M,USA,New Zealand,National Center for Atmospheric Research (NCAR),1371,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d79be8c798f1.07529724.JPG
254,1,AR5 WGI,14,Chapter 14,20,RE,Wratt,David,M,New Zealand,New Zealand,NIWA (National Institute of Water and Atmospheric Research - Emeritus Scientist),52,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf73fd9163b5.28061361.JPG
255,1,AR5 WGI,TS,Technical Summary,0,CLA,Plattner,Gian-kasper,M,Switzerland,Switzerland,"Swiss Federal Research Institute for Forest, Snow and Landscape WSL",1234,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa253356199b8.46575344.JPG
256,1,AR5 WGI,TS,Technical Summary,1,CLA,Qin,Dahe,M,China,China,IPCC WGI Co-Chair,35,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4e9546597569b4.55271670.JPG
257,1,AR5 WGI,TS,Technical Summary,2,CLA,Stocker,Thomas,M,Switzerland,Switzerland,IPCC WGI Co-Chair,31,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC538457c960bd64.27540197.GIF
258,1,AR5 WGI,TS,Technical Summary,3,LA,Alexander,Lisa,F,Australia,Australia,University of New South Wales,821,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d66d0651b761.51217838.JPG
259,1,AR5 WGI,TS,Technical Summary,4,LA,Allen,Simon,M,Switzerland,Switzerland,"Glaciology and Geomorphodynamics, Department of Geography, University of Zurich",3008,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52b062555dd887.08440112.JPG
260,1,AR5 WGI,TS,Technical Summary,5,LA,Bindoff,Nathaniel Lee,M,Australia,Australia,University of Tasmania and CSIRO,854,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC59940019a160e7.68581243.JPG
261,1,AR5 WGI,TS,Technical Summary,6,LA,Breon,Francois-marie,M,France,France,Laboratoire des Sciences du Climat et de l,3070,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7b85b06f508.74743994.JPG
262,1,AR5 WGI,TS,Technical Summary,7,LA,Church,John,M,Australia,Australia,Commonwealth Scientific and Industrial Research Organisation (CSIRO),899,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d67401373907.68954396.JPG
263,1,AR5 WGI,TS,Technical Summary,8,LA,Cubasch,Ulrich,M,Germany,Germany,Freie Universität Berlin,918,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d67738d1a108.01291713.JPG
264,1,AR5 WGI,TS,Technical Summary,9,LA,Emori,Seita,M,Japan,Japan,"National Institute for Environmental Studies, Japan",948,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2488a702288.55057335.JPG
265,1,AR5 WGI,TS,Technical Summary,10,LA,Forster,Piers,M,UK,UK,University of Leeds,964,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d68c03e7a4a8.09010497.JPG
266,1,AR5 WGI,TS,Technical Summary,11,LA,Friedlingstein,Pierre,M,UK,Belgium,University of Exeter,972,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d68c5e5c75d2.59796728.JPG
267,1,AR5 WGI,TS,Technical Summary,12,LA,Kanikicharla,Krishna Kumar,M,Qatar,India,Qatar Meterology Department,3160,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24eee60c6b3.37705232.JPG
268,1,AR5 WGI,TS,Technical Summary,13,LA,Kirtman,Ben,M,USA,USA,University of Miami,1083,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d6a0ade59c32.15787157.JPG
269,1,AR5 WGI,TS,Technical Summary,14,LA,Knutti,Reto,M,Switzerland,Switzerland,ETH Zurich,1088,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d6aa303a42e9.67621599.JPG
270,1,AR5 WGI,TS,Technical Summary,15,LA,Lemke,Peter,M,Germany,Germany,Alfred Wegener Institute for Polar and Marine Research,1123,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d6ad7f7f3ca4.29998233.JPG
271,1,AR5 WGI,TS,Technical Summary,16,LA,Marotzke,Jochem,M,Germany,Germany,Max Planck Institute for Meteorology,3161,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa25226d985e0.01771919.JPG
272,1,AR5 WGI,TS,Technical Summary,17,LA,Masson-Delmotte,Valérie,F,France,France,Laboratoire des Sciences du Climat et de l'Environnement (LSCE),1152,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d789bcb2fc92.16022866.JPG
273,1,AR5 WGI,TS,Technical Summary,18,LA,Meehl,Gerald A.,M,USA,USA,National Center for Atmospheric Research (NCAR),1164,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d78ac165c318.53111571.JPG
274,1,AR5 WGI,TS,Technical Summary,19,LA,Mokhov,Igor,M,Russia,Russia,A.M. Obukhov Institute of Atmospheric Physics,3094,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7bbc0031ba7.72128957.JPG
275,1,AR5 WGI,TS,Technical Summary,20,LA,Piao,Shilong,M,China,China,"Department of Ecology, Peking University",3060,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2534fd430e6.85172949.JPG
276,1,AR5 WGI,TS,Technical Summary,21,LA,Ramaswamy,Venkatachalam,M,USA,USA,NOAA/ Geophysical Fluid Dynamics Laboratory,1254,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252d3423392.74882698.JPG
277,1,AR5 WGI,TS,Technical Summary,22,LA,Randall,David A.,M,USA,USA,Colorado State University,1256,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d791102aca44.34225512.JPG
278,1,AR5 WGI,TS,Technical Summary,23,LA,Rhein,Monika,F,Germany,Germany,University Bremen,3162,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC599301c6760656.11734038.JPG
279,1,AR5 WGI,TS,Technical Summary,24,LA,Rojas,Maisa,F,Chile,Chile,University of Chile,3057,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa25292bd1252.90421129.JPG
280,1,AR5 WGI,TS,Technical Summary,25,LA,Sabine,Christopher,M,USA,USA,National Oceanic and Atmospheric Administration (NOAA),1289,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d795ffd001d2.08225042.JPG
281,1,AR5 WGI,TS,Technical Summary,26,LA,Shindell,Drew,M,USA,USA,Duke University,3163,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7de3684ed73.39283526.JPG
282,1,AR5 WGI,TS,Technical Summary,27,LA,Talley,Lynne D.,F,USA,USA,Scripps Institution of Oceanography,1357,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7998181a968.41016364.JPG
283,1,AR5 WGI,TS,Technical Summary,28,LA,Vaughan,David,M,UK,UK,British Antarctic Survey,1378,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d79cd876f972.26910476.JPG
284,1,AR5 WGI,TS,Technical Summary,29,LA,Xie,Shang-ping,M,USA,China,Scripps Institution of Oceanography,3136,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7c1b5d9d684.40002945.JPG
285,1,AR5 WGI,TS,Technical Summary,30,RE,Joussaume,Sylvie,F,France,France,Laboratoire des Sciences du Climat et de l,3146,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7c8af2ce3a8.19284593.JPG
286,1,AR5 WGI,TS,Technical Summary,31,RE,Penner,Joyce E.,F,USA,USA,University of Michigan,1224,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d78e3925afe7.40752442.JPG
287,1,AR5 WGI,TS,Technical Summary,32,RE,Tangang,Fredolin,M,Malaysia,Malaysia,The National University of Malaysia,49,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24e46b82805.37416744.JPG
288,2,AR5 WGII,1,Chapter 1,0,CLA,Burkett,Virginia,F,USA,USA,US Geological Survey,1488,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c4d6a0895e6.46689753.JPG
289,2,AR5 WGII,1,Chapter 1,1,CLA,Suarez Rodriguez,Avelino Gumersindo,M,Cuba,Cuba,Research Centre for the World Economy,4115,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5bdbf4994875e4.37802269.JPEG
290,2,AR5 WGII,1,Chapter 1,2,LA,Bindi,Marco,M,Italy,Italy,University of Florence,1473,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c4b28cf5f29.86733366.JPG
291,2,AR5 WGII,1,Chapter 1,3,LA,Conde,Cecilia,F,Mexico,Mexico,Center of Atmosheric Sciences. National Autonomous University of Mexico.,1506,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2aacf09d129.10387172.JPG
292,2,AR5 WGII,1,Chapter 1,4,LA,Mukerji,Rupa,F,Switzerland,India,Helvetas Swiss Intercooperation,3426,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf78f8aaeef1.98989358.PNG
293,2,AR5 WGII,1,Chapter 1,5,LA,Prather,Michael,M,USA,USA,University of California Irvine,1239,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa25306b18bf3.00867711.JPG
294,2,AR5 WGII,1,Chapter 1,6,LA,St. Clair,Asuncion Lera,F,Norway,Norway,DNV GL - Strategic Research & Innovation,3452,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537d9f170b8d29.54977678.JPG
295,2,AR5 WGII,1,Chapter 1,7,LA,Yohe,Gary,M,USA,USA,Wesleyan University,1830,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537ca1a1e865d3.50047273.JPG
296,2,AR5 WGII,1,Chapter 1,8,RE,Le Treut,Hervé,M,France,France,Laboratoire de Météorologie Dynamique/ Institut Pierre Simon Laplace,1117,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c64a3738e44.23509180.JPG
297,2,AR5 WGII,1,Chapter 1,9,RE,Palutikof,Jean,F,Australia,Australia,Griffith University,1707,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c867084b7b2.28863674.JPG
298,2,AR5 WGII,2,Chapter 2,0,CLA,Jones,Roger,M,Australia,Australia,Victoria University,1599,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c616ca82386.33706092.JPG
299,2,AR5 WGII,2,Chapter 2,1,CLA,Patwardhan,Anand,M,USA,India,University of Maryland,1711,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd178adab134.60689932.JPG
300,2,AR5 WGII,2,Chapter 2,2,LA,Cohen,Stewart,M,Canada,Canada,"Adaptation and Impacts Research, Environment Canada",1504,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52e61d74acc356.69292619.JPG
301,2,AR5 WGII,2,Chapter 2,3,LA,Dessai,Suraje,M,UK,Portugal,University of Leeds,3492,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa1959195dd69.76886320.JPG
302,2,AR5 WGII,2,Chapter 2,4,LA,Lammel,Annamaria,F,France,France,Université Paris 8 Vincennes Saint-Denis,3406,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da04a5f4324.74055514.JPG
303,2,AR5 WGII,2,Chapter 2,5,LA,Lempert,Robert,M,USA,USA,RAND,2242,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf78bfdf1997.04247980.JPG
304,2,AR5 WGII,2,Chapter 2,6,LA,Mirza,Monirul,M,Canada,,"Environment Canada (EC), Government",167,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4eae8b9acfc624.04361325.JPEG
305,2,AR5 WGII,2,Chapter 2,7,LA,Von Storch,Hans,M,Germany,Germany,Helmholtz-Zentrum Geesthacht,3417,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da0dd30fff8.20692308.JPG
306,2,AR5 WGII,2,Chapter 2,8,RE,Bierbaum,Rosina M.,F,USA,USA,University of Michigan,3499,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da0fb145c54.40850194.JPG
307,2,AR5 WGII,2,Chapter 2,9,RE,King,Nicholas D.,M,South Africa,South Africa,Consultant,3466,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da11eb5b7a4.83738057.JPG
308,2,AR5 WGII,3,Chapter 3,0,CLA,Jiménez Cisneros,Blanca E.,F,France,Mexico,UNESCO/ UNAM Mexico,3436,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2a8929f6c04.23700451.JPG
309,2,AR5 WGII,3,Chapter 3,1,CLA,Oki,Taikan,M,Japan,Japan,The University of Tokyo,1203,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf79dd2a08e1.72287862.JPG
310,2,AR5 WGII,3,Chapter 3,2,LA,Arnell,Nigel,M,UK,UK,University of Reading,1456,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa18e66319f69.42363140.PNG
311,2,AR5 WGII,3,Chapter 3,3,LA,Benito,Gerardo,M,Spain,Spain,Spanish Council for Scientific Research,2200,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4eccffa517da55.28690348.JPG
312,2,AR5 WGII,3,Chapter 3,4,LA,Cogley,J. Graham,M,Canada,Canada,Trent University,905,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c5147e4acd6.52984816.JPG
313,2,AR5 WGII,3,Chapter 3,5,LA,Döll,Petra,F,Germany,Germany,Goethe University Frankfurt,1528,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c5897a62063.93645040.JPG
314,2,AR5 WGII,3,Chapter 3,6,LA,Jiang,Tong,M,China,China,National Climate Centre of China Meteorological Admnistration,3393,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da1cdb21470.61463153.JPG
315,2,AR5 WGII,3,Chapter 3,7,LA,Mwakalila,Shadrack S.,M,Tanzania,Tanzania,University of Dar es Salaam,3481,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da1e75f9d38.20446726.JPG
316,2,AR5 WGII,3,Chapter 3,8,RE,Kundzewicz,Zbigniew,M,Austria,Poland,Polish Academy of Sciences,1619,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd08ee1c5ba1.50241948.JPG
317,2,AR5 WGII,4,Chapter 4,0,CLA,Scholes,Robert (bob) J.,M,South Africa,South Africa,University of the Witwatersrand,2045,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf78d4dbb708.17756036.JPG
318,2,AR5 WGII,4,Chapter 4,1,CLA,Settele,Josef,M,Germany,Germany,Helmholtz Centre for Environmental Research,3416,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da2150af301.04927905.JPG
319,2,AR5 WGII,4,Chapter 4,2,LA,Betts,Richard A.,M,UK,UK,Met Office Hadley Centre and University of Exeter,852,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c4a5246ca76.60181853.JPG
320,2,AR5 WGII,4,Chapter 4,3,LA,Bunn,Stuart,M,Australia,Australia,Griffith University,3369,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da3be668f62.96282069.JPG
321,2,AR5 WGII,4,Chapter 4,4,LA,Leadley,Paul,M,France,France,Universite Paris,3407,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da3fdd9ea14.08872386.JPG
322,2,AR5 WGII,4,Chapter 4,5,LA,Nepstad,Daniel,M,USA,USA,Instituto de Pesquisa Ambiental da Amazônia (IPAM),3521,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da4263c76a6.08357225.JPG
323,2,AR5 WGII,4,Chapter 4,6,LA,Overpeck,Jonathan,M,USA,USA,University of Arizona Institute of the Environment,1212,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52e61debb8e8e5.78646030.JPG
324,2,AR5 WGII,4,Chapter 4,7,LA,Taboada,Miguel Angel,M,Argentina,Argentina,"INTA, CIRN, Institute of Soils",3367,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979cc01d0d610.98688245.JPG
325,2,AR5 WGII,4,Chapter 4,8,RE,Fischlin,Andreas,M,Switzerland,Switzerland,ETH Zurich,1546,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c5a4adf9b54.96962430.JPG
326,2,AR5 WGII,4,Chapter 4,9,RE,Moreno,Jose Manuel,M,Spain,Spain,UNIVERSITY OF CASTILLA-LA MANCHA,3909,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf80d1ae7ef2.48526786.PNG
327,2,AR5 WGII,4,Chapter 4,10,RE,Root,Terry,F,USA,USA,Stanford University,1737,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c96c13aacf1.03232877.JPG
328,2,AR5 WGII,5,Chapter 5,0,CLA,Losada,Iñigo J.,M,Spain,Spain,"ENVIRONMENTAL HYDRAULICS INSTITUTE ""IHCANTABRIA"". UNIVERSITY OF CANTABRIA",3534,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5992ffdaba7959.53889604.JPG
329,2,AR5 WGII,5,Chapter 5,1,CLA,Wong,Poh Poh,M,Singapore,Singapore,National University of Singapore (retired),1821,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52e61e6015b817.70890547.JPG
330,2,AR5 WGII,5,Chapter 5,2,LA,Gattuso,Jean-pierre,M,France,France,"CNRS, Université Pierre et Marie Curie and IDDRI",3405,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5992f1fd515e00.37715362.JPG
331,2,AR5 WGII,5,Chapter 5,3,LA,Hinkel,Jochen,M,Germany,Germany,Global Climate Forum (GCF),3411,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da57f9b9238.33276761.JPG
332,2,AR5 WGII,5,Chapter 5,4,LA,Khattabi,Abdellatif,M,Morocco,Morocco,Ecole Nationale Forestiere d,3440,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da59a4d5f22.20632808.JPG
333,2,AR5 WGII,5,Chapter 5,5,LA,Mcinnes,Kathleen,F,Australia,Australia,CSIRO Oceans and Atmosphere,1160,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC59940171408ab8.59060125.JPG
334,2,AR5 WGII,5,Chapter 5,6,LA,Saito,Yoshiki,M,Japan,Japan,National Institute of Advanced Industrial Science and Technology,1746,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c97849cb340.33711665.JPG
335,2,AR5 WGII,5,Chapter 5,7,LA,Sallenger,Asbury,M,USA,USA,U.S. Geological Survey,3527,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da5d35b6ac6.18015669.JPG
336,2,AR5 WGII,5,Chapter 5,8,LA,Santos,Filipe D.,M,Portugal,Portugal,University of Lisbon,3457,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da5ff149ad6.54382112.JPG
337,2,AR5 WGII,5,Chapter 5,9,RE,Nicholls,Robert,M,UK,UK,University of Southampton,1688,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c6b8ad16485.94440085.JPG
338,2,AR5 WGII,6,Chapter 6,0,CLA,Karl,David,M,USA,USA,University of Hawaii,3511,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da6476fd902.19221821.JPG
339,2,AR5 WGII,6,Chapter 6,1,CLA,Pörtner,Hans-otto,M,Germany,Germany,Alfred-Wegener-Institute for Polar and Marine Research,3415,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5c76b0929a8e22.45544097.JPG
340,2,AR5 WGII,6,Chapter 6,2,LA,Boyd,Philip W.,M,Australia,UK,"Institute for Marine and Antarctic Studies, University of Tasmania",3445,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf77dd87f3d9.33964410.JPG
341,2,AR5 WGII,6,Chapter 6,3,LA,Cheung,William (wai Lung),M,Canada,Canada,"Institute for the Oceans and Fisheries, The University of British Columbia",3385,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5994006db9a967.18248358.JPG
342,2,AR5 WGII,6,Chapter 6,4,LA,Lluch-Cota,Salvador E.,M,Mexico,Mexico,"Center for Biological Research of the Northwest, S.C. (CIBNOR)",3535,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf79198311d5.18989581.JPG
343,2,AR5 WGII,6,Chapter 6,5,LA,Nojiri,Yukihiro,M,Japan,Japan,National Institute for Environmental Studies,1196,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d78cbb4ddf42.08058799.JPG
344,2,AR5 WGII,6,Chapter 6,6,LA,Schmidt,Daniela N.,F,UK,Germany,University of Bristol,3488,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf71f0d79e57.62743234.JPG
345,2,AR5 WGII,6,Chapter 6,7,LA,Zavialov,Peter,M,Russia,Russia,P.P. Shirshov Institute of Oceanology,3461,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da7681a22e6.86419730.JPG
346,2,AR5 WGII,6,Chapter 6,8,RE,Drinkwater,Kenneth,M,Norway,Norway,Institute of Marine Research,3447,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da784b04bf6.76557915.JPG
347,2,AR5 WGII,6,Chapter 6,9,RE,Polonsky,Alexander,M,Ukraine,Ukraine,Marine Hydrophysical Institute of National Academy of Sciences,3485,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da7ed52e421.84978261.JPG
348,2,AR5 WGII,7,Chapter 7,0,CLA,Porter,John R.,M,Denmark,UK,University of Copenhagen,3398,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979cae2d55a69.30956361.JPG
349,2,AR5 WGII,7,Chapter 7,1,CLA,Xie,Liyong,M,China,China,Shenyang Agricultural University,3394,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da838c68b69.57473734.JPG
350,2,AR5 WGII,7,Chapter 7,2,LA,Challinor,Andrew J.,M,UK,UK,University of Leeds,3486,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da8573bf6d9.35024846.JPG
351,2,AR5 WGII,7,Chapter 7,3,LA,Cochrane,Kevern,M,South Africa,South Africa,Rhodes University,3463,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da8642b4e69.58554156.JPG
352,2,AR5 WGII,7,Chapter 7,4,LA,Howden,Mark,M,Australia,Australia,"Australian National University,",1584,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c5ee5ddecb2.63701869.JPG
353,2,AR5 WGII,7,Chapter 7,5,LA,Iqbal,Muhammad Mohsin,M,Pakistan,Pakistan,Global Change Impact Studies Centre (GCISC),3454,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da887dc3301.14207580.JPG
354,2,AR5 WGII,7,Chapter 7,6,LA,Lobell,David B.,M,USA,USA,Stanford University,3536,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da8d6e7aba2.03474891.JPG
355,2,AR5 WGII,7,Chapter 7,7,RE,Aggarwal,Pramod,M,India,India,"CGIAR Research Program on Climate Change, Agriculture, and Food Security",1441,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c4751411377.17726506.JPG
356,2,AR5 WGII,7,Chapter 7,8,RE,Hakala,Kaija,F,Finland,Finland,MTT Agrifood Research Finland,3402,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da9069fc9c6.97359683.JPG
357,2,AR5 WGII,8,Chapter 8,0,CLA,Revi,Aromar,M,India,India,Indian Institute for Human Settlements,3427,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da92eab6b54.97567172.JPG
358,2,AR5 WGII,8,Chapter 8,1,CLA,Satterthwaite,David,M,UK,UK,International Institute for Environment and Development,1749,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c97f108f706.81911535.JPG
359,2,AR5 WGII,8,Chapter 8,2,LA,Aragón-Durand,Fernando,M,Mexico,Mexico,Program on Sustainable Development El Colegio de México,3435,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da954394341.92197410.JPG
360,2,AR5 WGII,8,Chapter 8,3,LA,Kiunsi,Robert B. R.,M,Tanzania,Tanzania,"Disaster Management Training Centre, Ardhi University",3494,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da98d1a33d6.36864006.JPG
361,2,AR5 WGII,8,Chapter 8,4,LA,Pelling,Mark,M,UK,UK,King's College London,2220,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7672d155a3.63765265.JPG
362,2,AR5 WGII,8,Chapter 8,5,LA,Roberts,Debra C.,F,South Africa,South Africa,eThekwini Municipality,3469,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5d6ceec1b74d49.58755833.JPG
363,2,AR5 WGII,8,Chapter 8,6,LA,Solecki,William,M,USA,USA,city university of new york - hunter college,1771,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c9a8b054008.67000723.JPG
364,2,AR5 WGII,8,Chapter 8,7,RE,Balbus,John M.,M,USA,USA,"National Institute of Environmental Health Sciences, National Institutes of Health",3498,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537da9c7afb1f4.17795542.JPG
365,2,AR5 WGII,8,Chapter 8,8,RE,Cardona,Omar-dario,M,Colombia,Colombia,Universidad Nacional de Colombia; Instituto de Estudios Ambientales (IDEA),2228,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd0144cfe950.51081256.JPG
366,2,AR5 WGII,9,Chapter 9,0,CLA,Dasgupta,Purnamita,F,India,India,Institute of Economic Growth,3423,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537daa457a62f2.11700570.JPG
367,2,AR5 WGII,9,Chapter 9,1,CLA,Morton,John,M,UK,UK,"Natural Resources Institute, University of Greenwich",1675,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979ca5cea1766.49730087.JPG
368,2,AR5 WGII,9,Chapter 9,2,LA,Dodman,David,M,UK,Jamaica,International Institute for Environment and Development (IIED),3430,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537daa657a05e0.90381981.JPG
369,2,AR5 WGII,9,Chapter 9,3,LA,Karapinar,Barış,M,Turkey,Switzerland,Boğaziçi University,3484,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537daa7c52e578.71814786.JPG
